Período: 20262;Emitido em: 22/07/2026 08:33 h; Data da última atualização: 22/07/2026 07:50h;
Critérios da busca: 
Não foi especificado nenhum critério de busca
Disciplina;Nome da disciplina;Professor;Créd;Turma;Destino;Vag;Turno;Horário/Sala;Horas a Distância;SHF;Horas de extensão;Pré-Req;Depto;
IRI1520; GLOBALIZACAO, POL E CULTURA ;THIAGO ALVES BRAZ;4;24A;RIT;30;D;TER 07-09   QUI 07-09   ;0;0;60;NÃO;IRI;
IRI1529; COMÉRCIO INVEST INTERNACIONAIS ;FERNANDO JOSE DA SILVA PAIVA RIBEIRO;4;24A;CCI;5;I;SEG 17-19   QUA 17-19   ;0;0;0;NÃO;IRI;
IRI1529; COMÉRCIO INVEST INTERNACIONAIS ;FERNANDO JOSE DA SILVA PAIVA RIBEIRO;4;24A;QQC;4;I;SEG 17-19   QUA 17-19   ;0;0;0;NÃO;IRI;
IRI1530; FUND TEO REL INTERNACIONAIS ;DIEGO SANTOS VIEIRA DE JESUS;4;24A;CCI;5;D;TER 15-17   QUI 15-17   ;0;0;0; SIM ;IRI;
IRI1530; FUND TEO REL INTERNACIONAIS ;DIEGO SANTOS VIEIRA DE JESUS;4;24A;QQC;5;D;TER 15-17   QUI 15-17   ;0;0;0; SIM ;IRI;
IRI1530; FUND TEO REL INTERNACIONAIS ;DIEGO SANTOS VIEIRA DE JESUS;4;24A;RIT;17;D;TER 15-17   QUI 15-17   ;0;0;0; SIM ;IRI;
IRI1531; TEO REL INTERNACIONAIS I ;MARCELLO CAPPUCCI FRISONI;4;24A;CCI;5;D;QUA 11-15   ;0;0;0; SIM ;IRI;
IRI1531; TEO REL INTERNACIONAIS I ;MARCELLO CAPPUCCI FRISONI;4;24A;QQC;5;D;QUA 11-15   ;0;0;0; SIM ;IRI;
IRI1531; TEO REL INTERNACIONAIS I ;MARCELLO CAPPUCCI FRISONI;4;24A;RIT;14;D;QUA 11-15   ;0;0;0; SIM ;IRI;
IRI1532; TEO REL INTERNACIONAIS II ;JOAO FRANKLIN ABELARDO PONTES NOGUEIRA;4;24A;CCI;5;D;TER 11-13   QUI 11-13   ;0;0;0; SIM ;IRI;
IRI1532; TEO REL INTERNACIONAIS II ;JOAO FRANKLIN ABELARDO PONTES NOGUEIRA;4;24A;QQC;5;D;TER 11-13   QUI 11-13   ;0;0;0; SIM ;IRI;
IRI1532; TEO REL INTERNACIONAIS II ;JOAO FRANKLIN ABELARDO PONTES NOGUEIRA;4;24A;RIT;20;D;TER 11-13   QUI 11-13   ;0;0;0; SIM ;IRI;
IRI1536; ÉTICA E PRÁTICA PESQUISA EM RI ;THIAGO ALVES BRAZ;4;24A;CCI;3;D;TER 15-17   QUI 15-17   ;0;0;60;NÃO;IRI;
IRI1536; ÉTICA E PRÁTICA PESQUISA EM RI ;THIAGO ALVES BRAZ;4;24A;QQC;3;D;TER 15-17   QUI 15-17   ;0;0;60;NÃO;IRI;
IRI1537; MET PRAT PESQUISA EXTENSÃO I ;MARCELLO CAPPUCCI FRISONI;4;24A;CCI;5;D;SEG 09-11   QUA 09-11   ;0;0;60; SIM ;IRI;
IRI1537; MET PRAT PESQUISA EXTENSÃO I ;MARCELLO CAPPUCCI FRISONI;4;24A;QQC;5;D;SEG 09-11   QUA 09-11   ;0;0;60; SIM ;IRI;
IRI1537; MET PRAT PESQUISA EXTENSÃO I ;MARCELLO CAPPUCCI FRISONI;4;24A;RIT;20;D;SEG 09-11   QUA 09-11   ;0;0;60; SIM ;IRI;
IRI1538; MET PRAT PESQUISA EXTENSÃO II ;MARCELLO CAPPUCCI FRISONI;4;24A;CCI;5;D;SEX 07-11   ;0;0;60; SIM ;IRI;
IRI1538; MET PRAT PESQUISA EXTENSÃO II ;MARCELLO CAPPUCCI FRISONI;4;24A;QQC;5;D;SEX 07-11   ;0;0;60; SIM ;IRI;
IRI1538; MET PRAT PESQUISA EXTENSÃO II ;MARCELLO CAPPUCCI FRISONI;4;24A;RIT;40;D;SEX 07-11   ;0;0;60; SIM ;IRI;
IRI1542; SIST INTL SEC XX E XXI ;MARCIO ANTONIO SCALERCIO;4;24A;CCI;4;D;SEG 15-17   QUA 15-17   ;0;0;0; SIM ;IRI;
IRI1542; SIST INTL SEC XX E XXI ;MARCIO ANTONIO SCALERCIO;4;24A;QQC;5;D;SEG 15-17   QUA 15-17   ;0;0;0; SIM ;IRI;
IRI1542; SIST INTL SEC XX E XXI ;MARCIO ANTONIO SCALERCIO;4;24A;RIT;14;D;SEG 15-17   QUA 15-17   ;0;0;0; SIM ;IRI;
IRI1543; PROT HUMANITÁRIA E DIR HUMANOS ;CONOR GERALD FOLEY;4;24A;CCI;1;D;SEG 11-15   ;0;0;0;NÃO;IRI;
IRI1543; PROT HUMANITÁRIA E DIR HUMANOS ;CONOR GERALD FOLEY;4;24A;QQC;5;D;SEG 11-15   ;0;0;0;NÃO;IRI;
IRI1543; PROT HUMANITÁRIA E DIR HUMANOS ;CONOR GERALD FOLEY;4;24A;RIT;14;D;SEG 11-15   ;0;0;0;NÃO;IRI;
IRI1544; COOP INTERNAC DESENVOLVIMENTO ;DIEGO SANTOS VIEIRA DE JESUS;4;24A;CCI;0;D;TER 11-13   QUI 11-13   ;0;0;0;NÃO;IRI;
IRI1544; COOP INTERNAC DESENVOLVIMENTO ;DIEGO SANTOS VIEIRA DE JESUS;4;24A;QQC;5;D;TER 11-13   QUI 11-13   ;0;0;0;NÃO;IRI;
IRI1544; COOP INTERNAC DESENVOLVIMENTO ;DIEGO SANTOS VIEIRA DE JESUS;4;24A;RIT;12;D;TER 11-13   QUI 11-13   ;0;0;0;NÃO;IRI;
IRI1600; ANÁLISE DE PPI ;RICARDO OLIVEIRA DOS SANTOS;4;24A;CCI;3;D;TER 09-11   QUI 09-11   ;0;0;0; SIM ;IRI;
IRI1600; ANÁLISE DE PPI ;RICARDO OLIVEIRA DOS SANTOS;4;24A;QQC;5;D;TER 09-11   QUI 09-11   ;0;0;0; SIM ;IRI;
IRI1600; ANÁLISE DE PPI ;RICARDO OLIVEIRA DOS SANTOS;4;24A;RIT;19;D;TER 09-11   QUI 09-11   ;0;0;0; SIM ;IRI;
IRI1608; POLITICA EXTERNA BRASILEIRA I ;JOAO DANIEL LIMA DE ALMEIDA;4;24A;CCI;0;D;TER 09-11   QUI 09-11   ;0;0;0; SIM ;IRI;
IRI1608; POLITICA EXTERNA BRASILEIRA I ;JOAO DANIEL LIMA DE ALMEIDA;4;24A;QQC;3;D;TER 09-11   QUI 09-11   ;0;0;0; SIM ;IRI;
IRI1608; POLITICA EXTERNA BRASILEIRA I ;JOAO DANIEL LIMA DE ALMEIDA;4;24A;RIT;27;D;TER 09-11   QUI 09-11   ;0;0;0; SIM ;IRI;
IRI1609; POLITICA EXTERNA BRASILEIRA II ;JOAO DANIEL LIMA DE ALMEIDA;4;24A;CCI;5;D;TER 11-13   QUI 11-13   ;0;0;0; SIM ;IRI;
IRI1609; POLITICA EXTERNA BRASILEIRA II ;JOAO DANIEL LIMA DE ALMEIDA;4;24A;QQC;5;D;TER 11-13   QUI 11-13   ;0;0;0; SIM ;IRI;
IRI1609; POLITICA EXTERNA BRASILEIRA II ;JOAO DANIEL LIMA DE ALMEIDA;4;24A;RIT;22;D;TER 11-13   QUI 11-13   ;0;0;0; SIM ;IRI;
IRI1611; LAB PPI COMÉRCIO INVEST INTL ;LEANE CORNET NAIDIN;4;24A;CCI;5;D;TER 11-13   QUI 11-13   ;0;0;0; SIM ;IRI;
IRI1611; LAB PPI COMÉRCIO INVEST INTL ;LEANE CORNET NAIDIN;4;24A;QQC;5;D;TER 11-13   QUI 11-13   ;0;0;0; SIM ;IRI;
IRI1611; LAB PPI COMÉRCIO INVEST INTL ;LEANE CORNET NAIDIN;4;24A;RIT;40;D;TER 11-13   QUI 11-13   ;0;0;0; SIM ;IRI;
IRI1614; LAB PPI SEGUR CONFLITOS INTL ;MAIRA SIMAN GOMES;4;24A;CCI;4;D;TER 11-13   QUI 11-13   ;0;0;0; SIM ;IRI;
IRI1614; LAB PPI SEGUR CONFLITOS INTL ;MAIRA SIMAN GOMES;4;24A;QQC;5;D;TER 11-13   QUI 11-13   ;0;0;0; SIM ;IRI;
IRI1614; LAB PPI SEGUR CONFLITOS INTL ;MAIRA SIMAN GOMES;4;24A;RIT;40;D;TER 11-13   QUI 11-13   ;0;0;0; SIM ;IRI;
IRI1630; MET TECN PESQ REL INTERNAC ;CAROLINA DE OLIVEIRA SALGADO;4;24A;CCI;5;D;SEX 09-13   ;0;0;0; SIM ;IRI;
IRI1630; MET TECN PESQ REL INTERNAC ;CAROLINA DE OLIVEIRA SALGADO;4;24A;QQC;5;D;SEX 09-13   ;0;0;0; SIM ;IRI;
IRI1630; MET TECN PESQ REL INTERNAC ;CAROLINA DE OLIVEIRA SALGADO;4;24A;RIT;30;D;SEX 09-13   ;0;0;0; SIM ;IRI;
IRI1634; SEMINARIO DE PESQUISA ;RICARDO OLIVEIRA DOS SANTOS;4;24A;CCI;5;I;GAVEA;0;4;0; SIM ;IRI;
IRI1634; SEMINARIO DE PESQUISA ;RICARDO OLIVEIRA DOS SANTOS;4;24A;QQC;5;I;GAVEA;0;4;0; SIM ;IRI;
IRI1634; SEMINARIO DE PESQUISA ;RICARDO OLIVEIRA DOS SANTOS;4;24A;RIT;17;I;GAVEA;0;4;0; SIM ;IRI;
IRI1662; LAB DE PESQUISA CIENTIFICA ;THIAGO ALVES BRAZ;4;24A;RIT;6;I;GAVEA;0;4;0; SIM ;IRI;
IRI1689; TOP ESP COMER INTERNACIONAL V ;CARLOS FREDERICO DE SOUZA COELHO;4;24A;CCI;5;D;SEX 09-13   ;0;0;0; SIM ;IRI;
IRI1689; TOP ESP COMER INTERNACIONAL V ;CARLOS FREDERICO DE SOUZA COELHO;4;24A;QQC;5;D;SEX 09-13   ;0;0;0; SIM ;IRI;
IRI1689; TOP ESP COMER INTERNACIONAL V ;CARLOS FREDERICO DE SOUZA COELHO;4;24A;RIT;22;D;SEX 09-13   ;0;0;0; SIM ;IRI;
IRI1691; LAB NEGOCIACAO DE CONFLITOS ;PAULA DRUMOND RANGEL CAMPOS;4;24A;RIT;11;I;GAVEA;0;4;0; SIM ;IRI;
IRI1692; LAB COOPERACAO INTERNACIONAL ;GUILHERME FERREIRA SORGINE;4;24A;RIT;10;I;GAVEA;0;4;0; SIM ;IRI;
IRI1693; LAB COMER NEGOC INTERNACIONAIS ;CARLOS FREDERICO DE SOUZA COELHO;4;24A;RIT;5;I;GAVEA;0;4;0; SIM ;IRI;
IRI1746; INTROD COMERC INTERNACIONAL ;FERNANDO JOSE DA SILVA PAIVA RIBEIRO;4;24A;CCI;5;D;TER 07-09   QUI 07-09   ;0;0;0;NÃO;IRI;
IRI1746; INTROD COMERC INTERNACIONAL ;FERNANDO JOSE DA SILVA PAIVA RIBEIRO;4;24A;QQC;5;D;TER 07-09   QUI 07-09   ;0;0;0;NÃO;IRI;
IRI1746; INTROD COMERC INTERNACIONAL ;FERNANDO JOSE DA SILVA PAIVA RIBEIRO;4;24A;RIT;6;D;TER 07-09   QUI 07-09   ;0;0;0;NÃO;IRI;
IRI1749; MEIO AMB E REL INTERNACIONAIS ;MAUREEN CRISTINA MARTINS DOS SANTOS;4;24A;CCI;5;D;SEG 07-09   QUA 07-09   ;0;0;0;NÃO;IRI;
IRI1749; MEIO AMB E REL INTERNACIONAIS ;MAUREEN CRISTINA MARTINS DOS SANTOS;4;24A;QQC;4;D;SEG 07-09   QUA 07-09   ;0;0;0;NÃO;IRI;
IRI1749; MEIO AMB E REL INTERNACIONAIS ;MAUREEN CRISTINA MARTINS DOS SANTOS;4;24A;RIT;6;D;SEG 07-09   QUA 07-09   ;0;0;0;NÃO;IRI;
IRI1760; TOP ESP TEMAS REL INTERNAC I ;MAUREEN CRISTINA MARTINS DOS SANTOS;4;24A;CCI;5;I;SEG 17-19   SEX 07-09   ;0;0;0;NÃO;IRI;
IRI1760; TOP ESP TEMAS REL INTERNAC I ;MAUREEN CRISTINA MARTINS DOS SANTOS;4;24A;QQC;5;I;SEG 17-19   SEX 07-09   ;0;0;0;NÃO;IRI;
IRI1760; TOP ESP TEMAS REL INTERNAC I ;MAUREEN CRISTINA MARTINS DOS SANTOS;4;24A;RIT;10;I;SEG 17-19   SEX 07-09   ;0;0;0;NÃO;IRI;
IRI1761; TOP ESP TEMAS REL INTERNAC II ;JOAO DANIEL LIMA DE ALMEIDA;4;24A;CCI;5;D;TER 13-15   QUI 13-15   ;0;0;0;NÃO;IRI;
IRI1761; TOP ESP TEMAS REL INTERNAC II ;JOAO DANIEL LIMA DE ALMEIDA;4;24A;QQC;5;D;TER 13-15   QUI 13-15   ;0;0;0;NÃO;IRI;
IRI1761; TOP ESP TEMAS REL INTERNAC II ;JOAO DANIEL LIMA DE ALMEIDA;4;24A;RIT;6;D;TER 13-15   QUI 13-15   ;0;0;0;NÃO;IRI;
IRI1762; TOP ESP TEMAS REL INTERNAC III ;ALEXANDRE DOS SANTOS SILVA;4;24A;CCI;5;D;SEG 11-13   QUA 11-13   ;0;0;0;NÃO;IRI;
IRI1762; TOP ESP TEMAS REL INTERNAC III ;ALEXANDRE DOS SANTOS SILVA;4;24A;QQC;3;D;SEG 11-13   QUA 11-13   ;0;0;0;NÃO;IRI;
IRI1762; TOP ESP TEMAS REL INTERNAC III ;ALEXANDRE DOS SANTOS SILVA;4;24A;RIT;8;D;SEG 11-13   QUA 11-13   ;0;0;0;NÃO;IRI;
IRI1763; TOP ESP TEMAS REL INTERNAC IV ;THIAGO ALVES BRAZ;4;24A;CCI;5;D;TER 09-11   QUI 09-11   ;0;0;0;NÃO;IRI;
IRI1763; TOP ESP TEMAS REL INTERNAC IV ;THIAGO ALVES BRAZ;4;24A;QQC;3;D;TER 09-11   QUI 09-11   ;0;0;0;NÃO;IRI;
IRI1763; TOP ESP TEMAS REL INTERNAC IV ;THIAGO ALVES BRAZ;4;24A;RIT;6;D;TER 09-11   QUI 09-11   ;0;0;0;NÃO;IRI;
IRI1803; A CONSTRUCAO DA UNIAO EUROPEIA ;CARLOS FREDERICO DE SOUZA COELHO;4;24A;RIT;29;I;GAVEA;0;4;0;NÃO;IRI;
IRI1831; QUEST POL INTERNAC DA CHINA ;MARIA ELENA RODRIGUEZ ORTIZ;4;24A;CCI;3;D;TER 09-11   QUI 09-11   ;0;0;0;NÃO;IRI;
IRI1831; QUEST POL INTERNAC DA CHINA ;MARIA ELENA RODRIGUEZ ORTIZ;4;24A;QQC;2;D;TER 09-11   QUI 09-11   ;0;0;0;NÃO;IRI;
IRI1831; QUEST POL INTERNAC DA CHINA ;MARIA ELENA RODRIGUEZ ORTIZ;4;24A;RIT;0;D;TER 09-11   QUI 09-11   ;0;0;0;NÃO;IRI;
IRI1832; QUE POL INT AFRICA SUBSAARIANA ;ALEXANDRE DOS SANTOS SILVA;4;24A;CCI;4;D;SEG 07-09   QUA 07-09   ;0;0;0;NÃO;IRI;
IRI1832; QUE POL INT AFRICA SUBSAARIANA ;ALEXANDRE DOS SANTOS SILVA;4;24A;QQC;3;D;SEG 07-09   QUA 07-09   ;0;0;0;NÃO;IRI;
IRI1832; QUE POL INT AFRICA SUBSAARIANA ;ALEXANDRE DOS SANTOS SILVA;4;24A;RIT;9;D;SEG 07-09   QUA 07-09   ;0;0;0;NÃO;IRI;
IRI1836; QUEST POL INT ORIENTE MEDIO ;MARCIO ANTONIO SCALERCIO;4;24A;CCI;2;D;TER 11-13   QUI 11-13   ;0;0;0;NÃO;IRI;
IRI1836; QUEST POL INT ORIENTE MEDIO ;MARCIO ANTONIO SCALERCIO;4;24A;QQC;4;D;TER 11-13   QUI 11-13   ;0;0;0;NÃO;IRI;
IRI1836; QUEST POL INT ORIENTE MEDIO ;MARCIO ANTONIO SCALERCIO;4;24A;RIT;9;D;TER 11-13   QUI 11-13   ;0;0;0;NÃO;IRI;
IRI1838; TOP ESPEC ESTUDOS DE AREA II ;MARIA ELENA RODRIGUEZ ORTIZ;4;24A;CCI;3;D;TER 07-09   QUI 07-09   ;0;0;0;NÃO;IRI;
IRI1838; TOP ESPEC ESTUDOS DE AREA II ;MARIA ELENA RODRIGUEZ ORTIZ;4;24A;QQC;4;D;TER 07-09   QUI 07-09   ;0;0;0;NÃO;IRI;
IRI1838; TOP ESPEC ESTUDOS DE AREA II ;MARIA ELENA RODRIGUEZ ORTIZ;4;24A;RIT;9;D;TER 07-09   QUI 07-09   ;0;0;0;NÃO;IRI;
IRI1840; TOP ESPEC ESTUDOS AREA IV ;ALEXANDRE DOS SANTOS SILVA;4;24A;CCI;4;D;SEG 09-11   QUA 09-11   ;0;0;0;NÃO;IRI;
IRI1840; TOP ESPEC ESTUDOS AREA IV ;ALEXANDRE DOS SANTOS SILVA;4;24A;QQC;5;D;SEG 09-11   QUA 09-11   ;0;0;0;NÃO;IRI;
IRI1840; TOP ESPEC ESTUDOS AREA IV ;ALEXANDRE DOS SANTOS SILVA;4;24A;RIT;4;D;SEG 09-11   QUA 09-11   ;0;0;0;NÃO;IRI;
IRI1932; PROJETOS EM PPI II ;RICARDO OLIVEIRA DOS SANTOS;2;24A;RIT;17;I;GAVEA;0;2;0; SIM ;IRI;
IRI1933; PROJETOS EM PPI III ;RICARDO OLIVEIRA DOS SANTOS;2;24A;RIT;20;I;GAVEA;0;2;0; SIM ;IRI;
IRI1934; PROJETOS EM PPI IV ;RICARDO OLIVEIRA DOS SANTOS;2;24A;RIT;40;I;GAVEA;0;2;0; SIM ;IRI;
IRI1935; PROJETOS EM PPI V ;RICARDO OLIVEIRA DOS SANTOS;2;24A;RIT;20;I;GAVEA;0;2;0; SIM ;IRI;
IRI1936; PROJETOS EM PPI VI ;RICARDO OLIVEIRA DOS SANTOS;2;24A;RIT;29;I;GAVEA;0;2;0; SIM ;IRI;
IRI1937; PROJETOS EM PPI VII ;RICARDO OLIVEIRA DOS SANTOS;2;24A;RIT;20;I;GAVEA;0;2;0; SIM ;IRI;
IRI1938; PROJETOS EM PPI VIII ;RICARDO OLIVEIRA DOS SANTOS;2;24A;RIT;26;I;GAVEA;0;2;0; SIM ;IRI;
IRI1986; TOP ESP ESTUDOS AVANCADOS II ;ROBERTO VILCHEZ YAMATO;4;24A;CCI;5;D;SEX 11-15   ;0;0;0; SIM ;IRI;
IRI1986; TOP ESP ESTUDOS AVANCADOS II ;ROBERTO VILCHEZ YAMATO;4;24A;QQC;5;D;SEX 11-15   ;0;0;0; SIM ;IRI;
IRI1986; TOP ESP ESTUDOS AVANCADOS II ;ROBERTO VILCHEZ YAMATO;4;24A;RIT;9;D;SEX 11-15   ;0;0;0; SIM ;IRI;
IRI1996; TOP ESP ESTUDOS AVANCADOS XII ;JAMES CASAS KLAUSEN;4;24A;CCI;5;D;TER 09-11   QUI 09-11   ;0;0;0; SIM ;IRI;
IRI1996; TOP ESP ESTUDOS AVANCADOS XII ;JAMES CASAS KLAUSEN;4;24A;QQC;5;D;TER 09-11   QUI 09-11   ;0;0;0; SIM ;IRI;
IRI1996; TOP ESP ESTUDOS AVANCADOS XII ;JAMES CASAS KLAUSEN;4;24A;RIT;0;D;TER 09-11   QUI 09-11   ;0;0;0; SIM ;IRI;
IRI1998; TOP ESP ESTUDOS AVANCADOS XIV ;LUCIANA BADIN PEREIRA LIMA;4;24A;CCI;5;D;TER 07-09   QUI 07-09   ;0;0;0; SIM ;IRI;
IRI1998; TOP ESP ESTUDOS AVANCADOS XIV ;LUCIANA BADIN PEREIRA LIMA;4;24A;QQC;3;D;TER 07-09   QUI 07-09   ;0;0;0; SIM ;IRI;
IRI1998; TOP ESP ESTUDOS AVANCADOS XIV ;LUCIANA BADIN PEREIRA LIMA;4;24A;RIT;4;D;TER 07-09   QUI 07-09   ;0;0;0; SIM ;IRI;
IRI2110; ESP MOVIMENTOS RESISTENCIAS I ;JOAO FRANKLIN ABELARDO PONTES NOGUEIRA;3;24A;CCI;3;I;QUA 16-19   ;0;0;0;NÃO;IRI;
IRI2110; ESP MOVIMENTOS RESISTENCIAS I ;JAMES MATTHEW DAVIES;3;24B;CCI;3;D;QUA 16-19   ;0;0;0;NÃO;IRI;
IRI2110; ESP MOVIMENTOS RESISTENCIAS I ;JOAO FRANKLIN ABELARDO PONTES NOGUEIRA;3;24A;DRI;6;I;QUA 16-19   ;0;0;0;NÃO;IRI;
IRI2110; ESP MOVIMENTOS RESISTENCIAS I ;JAMES MATTHEW DAVIES;3;24B;DRI;6;D;QUA 16-19   ;0;0;0;NÃO;IRI;
IRI2110; ESP MOVIMENTOS RESISTENCIAS I ;JOAO FRANKLIN ABELARDO PONTES NOGUEIRA;3;24A;MRI;6;I;QUA 16-19   ;0;0;0;NÃO;IRI;
IRI2110; ESP MOVIMENTOS RESISTENCIAS I ;JAMES MATTHEW DAVIES;3;24B;MRI;6;D;QUA 16-19   ;0;0;0;NÃO;IRI;
IRI2114; SEG CONFL VIOL PACIFICACAO I ;JAMES CASAS KLAUSEN;3;24A;CCI;6;D;SEG 16-19   ;0;0;0;NÃO;IRI;
IRI2114; SEG CONFL VIOL PACIFICACAO I ;JAMES CASAS KLAUSEN;3;24A;DRI;12;D;SEG 16-19   ;0;0;0;NÃO;IRI;
IRI2114; SEG CONFL VIOL PACIFICACAO I ;JAMES CASAS KLAUSEN;3;24A;MRI;12;D;SEG 16-19   ;0;0;0;NÃO;IRI;
IRI2132; SEGUR INSEGUR INTERNACIONAIS ;KAI MICHAEL KENKEL;3;24A;CCI;6;D;TER 13-16   ;0;0;0;NÃO;IRI;
IRI2132; SEGUR INSEGUR INTERNACIONAIS ;KAI MICHAEL KENKEL;3;24A;DRI;12;D;TER 13-16   ;0;0;0;NÃO;IRI;
IRI2132; SEGUR INSEGUR INTERNACIONAIS ;KAI MICHAEL KENKEL;3;24A;MRI;12;D;TER 13-16   ;0;0;0;NÃO;IRI;
IRI2135; ECONOMIA POLIT INTERNACIONAL ;JAMES MATTHEW DAVIES;3;24A;CCI;6;D;QUA 09-12   ;0;0;0;NÃO;IRI;
IRI2135; ECONOMIA POLIT INTERNACIONAL ;JAMES MATTHEW DAVIES;3;24A;DRI;12;D;QUA 09-12   ;0;0;0;NÃO;IRI;
IRI2135; ECONOMIA POLIT INTERNACIONAL ;JAMES MATTHEW DAVIES;3;24A;MRI;12;D;QUA 09-12   ;0;0;0;NÃO;IRI;
IRI2183; TOP ESP REL INTERNACIONAIS IV ;ANDREA RIBEIRO HOFFMANN;3;24A;CCI;6;D;SEG 13-16   ;0;0;0;NÃO;IRI;
IRI2183; TOP ESP REL INTERNACIONAIS IV ;ANDREA RIBEIRO HOFFMANN;3;24A;DRI;12;D;SEG 13-16   ;0;0;0;NÃO;IRI;
IRI2183; TOP ESP REL INTERNACIONAIS IV ;ANDREA RIBEIRO HOFFMANN;3;24A;MRI;12;D;SEG 13-16   ;0;0;0;NÃO;IRI;
IRI2185; TOP ESP REL INTERNACIONAIS VI ;ROBERTO VILCHEZ YAMATO;3;24A;CCI;6;D;QUI 09-12   ;0;0;0;NÃO;IRI;
IRI2185; TOP ESP REL INTERNACIONAIS VI ;ROBERTO VILCHEZ YAMATO;3;24A;DRI;12;D;QUI 09-12   ;0;0;0;NÃO;IRI;
IRI2185; TOP ESP REL INTERNACIONAIS VI ;ROBERTO VILCHEZ YAMATO;3;24A;MRI;12;D;QUI 09-12   ;0;0;0;NÃO;IRI;
IRI2201; DISSERTACAO DE MESTRADO ;COORDENADOR DE CURSO;0;24A;MRI;40;D; ;0;0;0;NÃO;IRI;
IRI2405; AGENT/ESTRUT SIST INT MODERNO ;PAULA ORRICO SANDRIN;3;24A;CCI;6;D;TER 09-12   ;0;0;0;NÃO;IRI;
IRI2405; AGENT/ESTRUT SIST INT MODERNO ;PAULA ORRICO SANDRIN;3;24A;DRI;12;D;TER 09-12   ;0;0;0;NÃO;IRI;
IRI2405; AGENT/ESTRUT SIST INT MODERNO ;PAULA ORRICO SANDRIN;3;24A;MRI;12;D;TER 09-12   ;0;0;0;NÃO;IRI;
IRI2457; TOP ESP GLOB GOV DESENV VI ;PAULO LUIZ MOREAUX LAVIGNE ESTEVES;3;24A;CCI;6;D;TER 16-19   ;0;0;0;NÃO;IRI;
IRI2457; TOP ESP GLOB GOV DESENV VI ;PAULO LUIZ MOREAUX LAVIGNE ESTEVES;3;24A;DRI;12;D;TER 16-19   ;0;0;0;NÃO;IRI;
IRI2457; TOP ESP GLOB GOV DESENV VI ;PAULO LUIZ MOREAUX LAVIGNE ESTEVES;3;24A;MRI;12;D;TER 16-19   ;0;0;0;NÃO;IRI;
IRI2465; TOP ESP ARQ SIST INTERNAC VIII ;PAULA DRUMOND RANGEL CAMPOS;3;24A;CCI;6;D;SEX 13-16   ;0;0;0;NÃO;IRI;
IRI2465; TOP ESP ARQ SIST INTERNAC VIII ;PAULA DRUMOND RANGEL CAMPOS;3;24A;DRI;12;D;SEX 13-16   ;0;0;0;NÃO;IRI;
IRI2465; TOP ESP ARQ SIST INTERNAC VIII ;PAULA DRUMOND RANGEL CAMPOS;3;24A;MRI;12;D;SEX 13-16   ;0;0;0;NÃO;IRI;
IRI2500; DISSERTACAO DE MESTRADO ;COORDENADOR DE CURSO;0;24A;MEP;20;I; ;0;0;0;NÃO;IRI;
IRI2502; COOP INTERNAC DESENVOLVIMENTO ;PAULO LUIZ MOREAUX LAVIGNE ESTEVES;4;24A;MEP;10;I;QUI 19-22   ;0;1;0;NÃO;IRI;
IRI2502; COOP INTERNAC DESENVOLVIMENTO ;PAULO LUIZ MOREAUX LAVIGNE ESTEVES;4;24A;QQC;5;I;QUI 19-22   ;0;1;0;NÃO;IRI;
IRI2502; COOP INTERNAC DESENVOLVIMENTO ;PAULO LUIZ MOREAUX LAVIGNE ESTEVES;4;24A;RIT;19;I;QUI 19-22   ;0;1;0;NÃO;IRI;
IRI2504; METODOLOGIA ;ANDREA RIBEIRO HOFFMANN;3;24A;MEP;15;N;SEG 19-22   ;0;0;0;NÃO;IRI;
IRI2505; CONF INTERNAC CONTEMPORANEOS ;KAI MICHAEL KENKEL;4;24A;MEP;10;I;QUA 19-22   ;1;0;0;NÃO;IRI;
IRI2505; CONF INTERNAC CONTEMPORANEOS ;KAI MICHAEL KENKEL;4;24A;QQC;5;I;QUA 19-22   ;1;0;0;NÃO;IRI;
IRI2505; CONF INTERNAC CONTEMPORANEOS ;KAI MICHAEL KENKEL;4;24A;RIT;18;I;QUA 19-22   ;1;0;0;NÃO;IRI;
IRI2506; INST E POLI PUB INTERNACIONAIS ;LUISA CRUZ LOBATO;4;24A;MEP;10;I;TER 19-22   ;1;0;0;NÃO;IRI;
IRI2506; INST E POLI PUB INTERNACIONAIS ;LUISA CRUZ LOBATO;4;24A;RIT;18;I;TER 19-22   ;1;0;0;NÃO;IRI;
IRI2507; ECO POLI COM INVESTIMENTOS INT ;DENISE NOGUEIRA GREGORY;4;24A;MEP;10;I;TER 19-22   ;0;1;0;NÃO;IRI;
IRI2507; ECO POLI COM INVESTIMENTOS INT ;DENISE NOGUEIRA GREGORY;4;24A;QQC;5;I;TER 19-22   ;0;1;0;NÃO;IRI;
IRI2507; ECO POLI COM INVESTIMENTOS INT ;DENISE NOGUEIRA GREGORY;4;24A;RIT;12;I;TER 19-22   ;0;1;0;NÃO;IRI;
IRI2508; DIR HUMAN E PROT HUMANITARIA ;CONOR GERALD FOLEY;4;24A;MEP;10;I;QUA 19-22   ;1;0;0;NÃO;IRI;
IRI2508; DIR HUMAN E PROT HUMANITARIA ;CONOR GERALD FOLEY;4;24A;QQC;5;I;QUA 19-22   ;1;0;0;NÃO;IRI;
